#{"t_start": 1760788861.0654204, "env_id": "None"}
r,l,t
15.838328,11,5283.190928
16.719882,34,5283.888764
23.044203,89,5285.556158
18.171282,36,5286.337641
12.073214,12,5286.613724
13.65097,14,5286.878551
17.437819,64,5288.208216
16.72908,16,5288.540979
14.873623,15,5288.854029
18.150042,40,5289.578271
13.690571,11,5289.790694
18.831752,68,5291.087649
13.627975,13,5291.365847
13.839008,12,5291.643562
15.350614,12,5291.90536
13.509991,20,5292.151299
14.468702,17,5292.429216
15.179676,8,5292.60854
15.393071,26,5292.987773
15.761929,35,5293.747864
18.758853,51,5294.865321
13.491146,13,5295.084264
14.557128,12,5295.319768
13.927737,14,5295.6483
16.604066,36,5296.406404
13.635141,13,5296.706
18.237765,43,5297.563641
14.107101,17,5297.900263
15.939286,23,5298.345047
15.778765,27,5298.838233
15.919334,26,5299.364573
16.009063,35,5299.904986
13.745164,8,5300.084601
13.920482,14,5300.332036
15.609537,31,5300.825836
13.818159,14,5301.122791
17.311713,38,5301.88472
14.150789,19,5302.27129
14.31156,17,5302.508066
16.07879,37,5303.124163
13.550564,10,5303.288495
13.663692,9,5303.493047
14.725021,20,5303.904499
12.579843,15,5304.193339
15.406954,22,5304.672423
13.837097,15,5304.921279
22.001872,85,5306.495984
13.743109,12,5306.733615
15.66104,27,5307.212914
17.984682,50,5308.2622
14.536115,15,5308.536947
14.496185,15,5308.740771
14.042687,14,5309.026841
14.041568,12,5309.280148
21.308135,76,5310.852786
12.773879,12,5311.066296
16.944324,38,5311.735139
15.434274,15,5312.085585
16.785109,33,5312.641492
18.871139,56,5313.7436
14.27164,13,5313.963886
14.183775,16,5314.216403
17.511372,23,5314.690316
13.878247,13,5314.955422
13.777989,11,5315.147976
17.611962,44,5316.0333
13.950154,14,5316.302111
14.96976,21,5316.758122
16.00037,32,5317.425209
18.501471,52,5318.591404
18.49325,50,5319.704012
13.744693,10,5319.911913
13.168799,10,5320.140922
13.554995,10,5320.367254
13.874882,16,5320.620455
13.819953,11,5320.788267
15.410931,19,5321.112921
17.254797,40,5321.903497
19.493453,53,5322.991759
13.885523,13,5323.271278
21.033307,61,5324.532595
14.029779,14,5324.736162
13.605954,11,5324.966347
15.91278,26,5325.515852
12.930235,14,5325.780727
16.015995,33,5326.41695
19.373097,61,5327.554864
15.966458,16,5327.757516
16.180159,31,5328.303087
13.724804,10,5328.529795
14.670863,20,5328.944796
14.140666,16,5329.283397
16.365316,25,5329.814071
18.954929,62,5331.049982
13.565586,9,5331.252514
14.546811,18,5331.553911
13.607966,16,5331.84933
13.049218,23,5332.173637
15.859315,33,5332.809687
15.070677,26,5333.269205
15.130144,26,5333.772224
17.269109,26,5334.274655
13.355415,12,5334.468139
17.131531,37,5335.221706
13.363524,12,5335.416004
20.655905,56,5336.491852
16.193083,35,5337.254204
16.981381,37,5337.958131
20.411241,62,5339.143843
15.271074,24,5339.653934
15.405123,23,5340.093539
15.180748,25,5340.625431
14.178802,13,5340.863934
13.774989,15,5341.171576
14.291615,13,5341.472772
13.537005,11,5341.723877
17.831738,48,5342.692647
20.023419,63,5343.91345
13.736469,15,5344.199902
14.936151,11,5344.430077
15.519979,19,5344.775947
15.353255,25,5345.330338
11.97413,17,5345.666307
13.194498,14,5345.908537
17.096948,36,5346.635063
13.56086,21,5347.091725
15.287293,23,5347.555404
13.650464,11,5347.825939
14.085098,13,5348.063767
13.476249,19,5348.470898
13.372325,11,5348.683523
15.071763,20,5349.034471
15.539592,34,5349.663136
14.616743,24,5350.126161
16.95564,39,5350.957355
12.921914,12,5351.196843
13.911451,14,5351.435819
16.841951,42,5352.206212
14.688463,21,5352.542439
17.731641,38,5353.31617
15.91343,28,5353.967929
17.69392,38,5354.804494
17.052637,30,5355.487597
14.781168,19,5355.794576
14.05651,14,5355.994434
15.867082,25,5356.485518
14.714942,22,5356.908838
13.701668,20,5357.302473
17.038599,46,5358.250445
12.306868,19,5358.620239
14.871753,19,5358.971572
16.652905,28,5359.52102
13.718755,10,5359.737601
13.713158,11,5359.971524
15.689179,25,5360.408409
16.917901,31,5360.926577
14.660642,25,5361.443563
13.982072,21,5361.86219
14.453551,20,5362.2348
17.395342,39,5362.978029
12.55923,11,5363.209123
12.299718,12,5363.446195
14.077743,16,5363.688628
18.611431,47,5364.685776
14.657448,21,5365.041864
13.855432,13,5365.262722
18.46205,47,5366.217821
14.556149,19,5366.604448
19.810629,54,5367.516724
20.050387,82,5369.109332
14.130748,15,5369.400294
17.11977,38,5370.07649
14.98772,14,5370.373898
13.656861,10,5370.601766
13.687201,13,5370.842235
14.457628,15,5371.079116
13.414291,12,5371.316013
15.96348,14,5371.582961
15.970665,31,5372.252383
13.335639,11,5372.446696
13.653388,13,5372.725297
16.047325,13,5373.024932
13.822246,11,5373.214204
13.394148,12,5373.430809
22.364705,91,5375.338803
15.077451,20,5375.791819
19.536127,57,5376.572555
15.549723,26,5377.117552
17.530915,43,5377.964664
16.635899,34,5378.540866
15.943556,33,5379.264564
14.136138,19,5379.656244
15.69256,26,5380.199298
15.950147,26,5380.689306
14.18138,24,5381.162884
18.026383,39,5381.952647
13.890546,12,5382.178053
14.504861,15,5382.372982
13.264626,13,5382.614446
14.024169,14,5382.859036
16.16104,33,5383.464227
14.232783,14,5383.688288
15.654746,23,5384.198183
15.180468,32,5384.830932
18.50525,30,5385.308871
15.19698,20,5385.578876
15.086228,21,5386.05945
15.409853,24,5386.366005
20.737789,69,5387.652621
14.876118,20,5387.941641
14.367877,16,5388.236461
11.32258,14,5388.47939
14.769922,19,5388.742961
14.478617,10,5388.947225
15.019055,29,5389.478349
14.801736,16,5389.681078
14.116409,16,5389.91737
13.510421,15,5390.168435
14.135028,14,5390.475742
19.647548,66,5391.782835
17.428162,47,5392.619125
13.482168,13,5392.881249
12.566633,17,5393.183371
17.934024,52,5394.226475
15.180978,23,5394.733546
15.379835,24,5395.251896
12.381008,14,5395.560184
13.528797,17,5395.851095
18.286744,57,5397.100002
13.67257,14,5397.385446
14.639065,17,5397.660054
17.442486,53,5398.658037
18.337186,43,5399.45232
14.397304,14,5399.75555
13.33903,8,5399.953596
14.459046,20,5400.384327
-6.67592,47,5401.340775
17.092432,34,5402.016968
15.671334,13,5402.25704
16.199283,38,5402.949091
13.632478,9,5403.17189
14.486605,17,5403.550888
16.482339,31,5404.049112
16.218052,20,5404.388458
13.390277,16,5404.682169
14.374103,13,5404.921958
12.89389,14,5405.185156
15.979791,25,5405.683645
14.972048,20,5406.156934
15.390199,28,5406.728177
15.433538,23,5407.196553
15.821558,30,5407.736473
13.432164,11,5407.947093
19.528048,36,5408.758653
16.326503,31,5409.444175
14.011729,15,5409.692507
15.780727,33,5410.31608
14.417962,14,5410.622356
13.592956,11,5410.856091
14.465996,16,5411.1075
19.869325,51,5412.14668
16.662242,33,5412.842372
17.358285,41,5413.630419
12.871283,16,5413.945408
16.145169,27,5414.413314
17.154887,30,5415.072032
13.107551,13,5415.289959
13.459284,13,5415.487861
13.725414,9,5415.711189
14.003366,15,5415.957158
13.062696,8,5416.114395
13.737914,16,5416.447204
13.277844,11,5416.715879
14.070108,15,5416.963972
14.078016,30,5417.564009
14.051289,16,5417.879679
19.612557,51,5418.940371
13.448185,10,5419.151801
-7.70558,45,5420.101425
14.209691,18,5420.443429
13.718667,11,5420.672333
15.794124,30,5421.206381
15.261579,20,5421.64356
14.430198,15,5421.873491
13.746128,10,5422.099601
17.732883,48,5423.10304
13.738992,12,5423.338306
15.45417,28,5423.855288
14.722916,14,5424.118453
17.331833,32,5424.805853
14.0269,15,5425.09312
14.033262,13,5425.291456
16.386211,28,5425.822978
17.146849,54,5426.809313
14.84308,11,5427.000528
15.125571,25,5427.417253
12.255121,13,5427.679479
19.836366,54,5428.66683
14.512743,13,5428.884542
13.72285,19,5429.208989
13.545991,12,5429.423656
15.8978,30,5429.999911
14.633258,14,5430.286835
13.872512,15,5430.512641
14.964011,20,5430.944957
16.40989,30,5431.603848
13.795857,22,5431.988369
15.788152,30,5432.54381
16.948331,38,5433.247474
13.77654,9,5433.469343
14.231387,16,5433.742949
13.631762,24,5434.190503
16.168273,31,5434.89717
16.135515,33,5435.445804
16.191039,33,5436.143697
14.936437,25,5436.621889
15.136626,20,5437.056901
13.900143,17,5437.318731
17.388364,43,5438.134951
15.959522,29,5438.732697
14.857914,27,5439.26005
17.950875,55,5440.287674
13.752612,7,5440.440619
14.690712,44,5441.270636
17.90925,40,5442.079879
14.27308,16,5442.441515
13.617272,12,5442.697113
13.161396,17,5442.995291
14.058467,11,5443.211733
13.980578,15,5443.501334
12.235264,19,5443.809582
13.664722,18,5444.173837
15.151224,25,5444.736067
13.299665,10,5444.94127
13.882842,12,5445.218194
16.161762,24,5445.752857
14.124847,12,5446.029346
13.788164,11,5446.280398
13.306281,11,5446.47427
14.48105,15,5446.72726
14.772743,12,5446.981834
15.880258,38,5447.648398
18.644474,59,5448.709338
15.846633,26,5449.211491
14.690525,19,5449.495676
16.357666,31,5450.160293
13.507657,13,5450.401569
17.711418,39,5451.167455
14.130063,22,5451.576059
18.768063,49,5452.525618
15.57882,23,5452.968564
15.941091,13,5453.168552
14.063715,18,5453.533037
15.063961,19,5453.965006
16.135547,26,5454.488875
15.928427,26,5455.090534
11.344684,17,5455.369345
14.584041,23,5455.814536
12.920552,13,5456.055474
12.988961,14,5456.360447
13.525658,10,5456.607052
16.029781,33,5457.338774
13.844308,12,5457.553346
11.897582,11,5457.782167
15.48832,33,5458.472896
16.109367,35,5459.192487
14.408184,15,5459.461746
16.590387,39,5460.144886
13.931522,16,5460.457917
15.104691,25,5460.955523
20.235411,61,5462.278574
23.09615,84,5464.174242
15.336187,24,5464.621379
14.694081,28,5465.13632
13.895214,16,5465.372127
13.965023,13,5465.651789
25.185876,98,5467.55516
13.738741,9,5467.779588
14.877439,21,5468.258074
15.043989,30,5468.866638
17.717046,44,5469.788481
13.225467,8,5469.987859
15.914501,28,5470.534611
16.456558,39,5471.254235
13.542341,12,5471.470277
17.052814,48,5472.394328
13.759595,12,5472.610372
26.239112,106,5474.546496
15.998215,25,5474.997432
15.097947,22,5475.467417
15.160501,29,5475.946999
13.755036,15,5476.257675
15.849034,23,5476.724783
15.186187,27,5477.227957
14.250027,11,5477.438694
13.090211,15,5477.78704
15.806698,54,5478.802155
13.894619,11,5478.99329
17.255735,39,5479.60463
13.651494,19,5479.956876
15.019957,26,5480.474502
14.422826,12,5480.686823
17.732141,42,5481.626924
14.186768,19,5481.993294
13.910332,12,5482.232555
16.65232,31,5482.897678
12.761472,17,5483.255274
14.387523,22,5483.590865
13.64972,11,5483.804733
15.181127,13,5484.084804
22.335556,73,5485.436174
17.46958,30,5486.114734
13.165905,11,5486.324932
16.555337,36,5486.989123
14.377742,18,5487.332081
13.924588,11,5487.60437
13.968709,11,5487.854524
14.181635,9,5488.055262
13.695312,13,5488.294349
16.984512,38,5489.146636
15.120785,23,5489.651227
14.40542,15,5489.940364
13.681142,12,5490.194412
16.07556,32,5490.815797
13.691996,12,5491.029707
14.961002,21,5491.527177
17.351701,39,5492.303155
13.265415,20,5492.732236
15.144914,22,5493.252737
13.644326,11,5493.483084
13.782837,18,5493.803322
18.46829,52,5494.916062
13.837499,10,5495.162514
16.8369,31,5495.781486
15.3021,21,5496.237448
-6.365483,48,5497.177611
14.976129,25,5497.668588
14.0114,18,5498.006192
14.643245,17,5498.260281
16.111425,29,5498.786268
14.075558,21,5499.200016
16.811725,19,5499.584256
16.331338,22,5500.045453
15.33856,25,5500.56347
14.140096,16,5500.915485
15.641143,21,5501.389825
14.458899,10,5501.597487
15.852542,32,5502.167117
14.531703,20,5502.516391
16.086573,33,5503.063401
17.221374,33,5503.83366
14.003989,14,5504.0445
12.667333,13,5504.280877
14.98654,28,5504.905415
14.260758,13,5505.125713
12.962802,10,5505.349171
17.958869,44,5506.226736
13.931597,16,5506.521981
14.086665,15,5506.847976
15.428779,33,5507.579465
14.966654,9,5507.760937
16.109293,24,5508.254068
14.047671,14,5508.51795
14.026618,14,5508.73941
15.342976,24,5509.249178
17.983279,51,5510.000177
17.420385,32,5510.587902
16.565322,35,5511.301898
13.785085,10,5511.527493
13.083492,10,5511.73364
12.985548,10,5511.898643
16.816334,35,5512.621481
18.592889,52,5513.713748
17.729527,52,5514.763285
13.678415,10,5515.009
13.404177,12,5515.244571
15.871196,11,5515.476954
15.486324,24,5515.787263
15.199537,23,5516.242953
13.553923,15,5516.510527
13.998754,17,5516.805207
18.229807,51,5517.960073
13.628917,11,5518.186827
16.789421,39,5519.040657
15.49499,28,5519.563207
15.531677,22,5520.060722
17.532382,49,5521.020362
13.730033,11,5521.250705
13.51975,8,5521.426758
15.207776,30,5521.970226
14.819515,26,5522.51754
13.981036,15,5522.746262
15.519556,12,5523.020665
13.354465,11,5523.228914
18.023233,42,5523.932852
13.131313,11,5524.185404
14.316141,20,5524.619555
16.525717,38,5525.444247
11.068468,11,5525.674814
15.670438,19,5526.022722
15.502834,32,5526.672187
17.99747,42,5527.429185
15.55864,23,5527.87019
14.057387,15,5528.159916
12.622814,12,5528.415395
15.188214,18,5528.673955
13.975873,12,5528.953654
14.370496,16,5529.247854
26.062986,111,5531.546629
11.805317,13,5531.803634
16.373758,16,5532.05691
13.90808,12,5532.316271
14.620407,13,5532.579057
15.680564,52,5533.631961
17.110383,30,5534.251825
13.985144,13,5534.491887
14.285417,18,5534.891895
13.414418,11,5535.119595
15.391609,24,5535.590777
18.719948,50,5536.681487
13.313234,11,5536.893538
16.126788,59,5538.037733
13.338568,9,5538.238874
13.481363,10,5538.446618
13.619968,12,5538.661657
15.229964,30,5539.116066
13.822279,19,5539.522156
14.051101,13,5539.752112
17.417486,39,5540.492347
16.419056,17,5540.892663
13.820122,13,5541.133138
16.496517,29,5541.645278
12.081958,15,5541.897444
13.889347,15,5542.212305
14.539765,20,5542.564614
14.127784,15,5542.815741
14.824224,34,5543.492002
14.370213,15,5543.823377
11.439969,14,5544.135029
15.583174,31,5544.431168
14.225143,9,5544.609941
18.888886,48,5545.56997
16.632081,29,5546.077124
14.854197,30,5546.714051
19.596473,57,5547.911772
14.699778,19,5548.358052
14.707898,21,5548.811699
14.065717,10,5549.016433
18.543301,53,5550.118208
17.719516,39,5551.00429
14.92819,22,5551.489178
14.827679,26,5551.995734
15.22974,8,5552.173476
14.638838,19,5552.436989
13.721632,14,5552.680793
12.499312,16,5552.952719
13.996534,15,5553.26354
16.131528,21,5553.718508
14.651491,12,5553.97194
15.921309,25,5554.464222
15.496947,25,5555.01887
15.868319,33,5555.757842
13.730623,10,5555.985359
17.492775,48,5556.982092
13.734096,12,5557.155617
11.916565,21,5557.609632
16.258561,32,5558.342706
21.522158,75,5559.946053
15.886677,28,5560.459341
14.155438,14,5560.764496
15.219725,25,5561.255212
14.301573,18,5561.557137
12.357482,12,5561.811546
13.96629,25,5562.383576
13.944209,13,5562.660783
15.799775,37,5563.22453
14.273792,16,5563.534841
13.430451,11,5563.765437
13.938671,13,5563.963777
14.280067,25,5564.500516
15.61222,25,5564.911973
15.541368,21,5565.371131
13.24952,10,5565.576424
13.112142,14,5565.841385
14.216671,15,5566.079999
17.045706,44,5566.929
17.816528,43,5567.867023
15.489794,27,5568.446421
13.88676,10,5568.670952
21.590008,79,5570.158226
14.078839,13,5570.379332
11.861014,13,5570.660832
13.449643,10,5570.867324
14.474178,16,5571.116531
15.242028,12,5571.331672
14.902942,16,5571.662501
15.15481,11,5571.911021
16.61323,35,5572.669005
16.717077,14,5572.908305
16.387756,34,5573.580698
17.721542,42,5574.408159
14.532141,19,5574.71563
14.464857,21,5575.028497
14.614557,18,5575.455979
21.013709,68,5576.733707
13.365125,12,5576.927856
15.1441,23,5577.404317
13.895808,11,5577.635588
18.926329,62,5578.881649
14.130043,15,5579.132466
13.767882,9,5579.352865
16.25331,42,5580.259497
13.745039,15,5580.548289
15.02253,25,5581.142679
14.99978,30,5581.799094
16.624512,31,5582.340422
14.166,19,5582.686265
16.692836,35,5583.466803
12.855812,19,5583.747865
15.829986,22,5584.222197
14.314883,24,5584.66955
13.588244,9,5584.871553
14.771157,23,5585.275336
13.798795,12,5585.509515
18.736445,50,5586.576077
15.586772,30,5587.178544
13.683289,19,5587.51185
15.931397,36,5588.318141
19.505857,44,5589.217281
17.555664,38,5589.944404
14.055058,12,5590.219899
21.632827,76,5591.667413
16.383027,40,5592.528064
13.915614,13,5592.765402
14.184148,11,5592.955533
13.691795,11,5593.228604
14.140414,16,5593.58042
13.510419,11,5593.851116
16.28672,38,5594.628752
13.686846,11,5594.820091
15.707863,40,5595.66104
13.610285,13,5595.900126
13.257613,14,5596.184649
13.649323,12,5596.440195
13.562361,10,5596.645318
20.357003,67,5598.013952
13.277789,9,5598.215118
16.226381,33,5598.74179
13.922057,12,5598.996208
14.867107,22,5599.413702
14.324993,13,5599.636586
14.08058,15,5599.852705
13.534357,11,5600.062505
13.605704,11,5600.295582
13.743136,11,5600.53046
17.169882,47,5601.452053
15.863794,30,5602.029646
17.113666,40,5602.903615
12.395664,16,5603.197911
16.811783,39,5603.988226
12.747921,12,5604.241768
15.321926,16,5604.552739
15.952313,37,5605.284192
18.306958,51,5606.375544
13.567189,12,5606.631459
12.369059,15,5606.966394
13.403571,15,5607.193122
15.361868,27,5607.754966
13.324365,12,5607.970216
14.18306,16,5608.286603
12.856121,10,5608.512081
14.760303,18,5608.760467
13.573695,10,5609.006657
13.545267,10,5609.235049
14.628453,10,5609.462574
20.624012,59,5610.675448
13.697952,12,5610.934552
