#{"t_start": 1760612182.2635891, "env_id": "None"}
r,l,t
10.488376,64,1386.487644
11.906475,22,1387.062291
12.147406,21,1387.783277
-16.912635,136,1391.11005
11.975156,15,1391.494713
-13.643888,43,1392.566848
-13.425054,39,1393.544723
-13.365587,41,1394.567193
-12.89169,27,1395.243021
11.480432,19,1395.72753
-24.138325,182,1400.359672
-12.630681,14,1400.678114
12.125399,18,1401.31376
11.246606,42,1402.312486
8.487603,97,1404.683524
12.301206,11,1404.970788
12.09947,11,1405.259444
-13.818567,34,1406.107045
11.922733,16,1406.696503
11.918657,13,1406.99149
-12.770267,19,1407.47067
-2.622311,349,1416.06225
-12.752658,17,1416.508765
-18.904186,128,1419.703417
-12.425273,22,1420.303461
11.97213,18,1420.76359
-13.468871,48,1421.977391
-16.394414,404,1432.025897
9.484275,91,1434.257291
-12.412484,13,1434.591321
-12.30805,8,1434.80621
-19.245431,122,1437.81169
12.055021,11,1438.098547
11.98052,16,1438.509265
11.537896,20,1439.20975
11.402308,32,1439.972266
11.21456,37,1440.869695
11.922918,19,1441.35281
12.128298,14,1441.712369
10.808736,64,1443.283163
12.469328,14,1443.643422
11.868432,17,1444.07467
12.134633,11,1444.342545
-12.676006,13,1444.678028
9.740148,82,1446.687062
10.218194,59,1448.134614
-12.452406,8,1448.350346
10.936004,28,1449.047776
11.736095,20,1449.562567
11.953151,12,1449.874918
10.9791,46,1451.010328
11.44484,27,1451.685248
11.677309,31,1452.459237
-1.683757,295,1459.696609
-12.752285,33,1460.516744
10.36565,46,1461.629162
-12.392234,16,1462.032368
12.341785,11,1462.317857
11.734213,27,1463.000688
12.265174,15,1463.386705
-13.74977,120,1466.341252
11.114898,43,1467.40839
-13.609539,38,1468.536126
1.14126,332,1476.670687
-12.255547,11,1476.960947
12.322036,26,1477.799587
13.008267,27,1478.443497
-13.136438,30,1479.198797
-11.134392,11,1479.508663
-12.469919,12,1479.824687
-11.993431,9,1480.065631
10.558815,56,1481.481858
11.707607,30,1482.26342
-12.445479,16,1482.679771
11.667625,43,1483.771636
11.884786,13,1484.117871
6.254618,164,1488.179915
12.432089,86,1490.304943
11.737038,11,1490.591433
4.024412,234,1496.377723
11.92489,13,1496.713656
10.545124,56,1498.108732
11.95948,9,1498.349924
11.824732,29,1499.103088
11.801314,13,1499.44881
9.678769,82,1501.455276
12.02216,12,1501.765961
-13.150945,34,1502.626282
11.603692,14,1502.996786
10.370269,56,1504.407525
-12.321056,13,1504.743183
10.246279,68,1506.432051
12.000384,33,1507.261753
-12.397039,10,1507.527407
10.784542,45,1508.653265
12.086629,17,1509.100688
10.734331,40,1510.098349
12.063595,14,1510.461448
11.76038,29,1511.19523
11.402399,36,1512.103897
10.93771,39,1513.055588
12.100848,13,1513.412823
11.235579,40,1514.406873
11.824326,17,1514.840162
-12.473106,15,1515.207048
-13.193014,28,1515.91837
-14.13437,65,1517.525336
-12.602265,16,1517.946828
12.176907,13,1518.291389
8.701995,130,1521.515657
10.590814,39,1522.492037
11.336656,39,1523.453607
-12.825977,18,1523.910097
-14.648406,64,1525.489603
-13.367009,27,1526.173625
12.21823,32,1526.975773
10.922986,51,1528.239031
11.899431,20,1528.746204
12.008206,14,1529.106148
7.186754,102,1531.626646
-13.699732,32,1532.10993
12.084637,15,1532.507511
-27.620735,408,1542.544293
6.316938,156,1546.389213
11.904284,19,1546.88041
-12.489066,19,1547.164296
11.702831,29,1547.897606
-22.061409,165,1551.987235
11.695534,18,1552.44719
9.594027,72,1554.245701
11.995504,13,1554.564326
11.642602,19,1555.053929
-12.738694,21,1555.585093
-13.309374,42,1556.650561
-17.014008,409,1566.685225
11.114361,42,1567.728173
-12.971143,32,1568.527291
-12.453968,19,1569.008888
11.87584,19,1569.494051
10.90582,54,1570.807851
11.62008,32,1571.786388
11.828803,15,1572.134424
11.842417,15,1572.532384
12.210432,13,1572.875033
11.797782,19,1573.357692
-13.838614,34,1574.222796
11.756769,18,1574.6423
-12.32837,15,1575.025137
12.01228,16,1575.438369
11.476697,27,1576.130799
11.238642,26,1576.787511
-12.712818,20,1577.48711
11.544872,23,1578.030115
11.921187,25,1578.662277
12.07794,12,1578.977043
11.876445,20,1579.494233
-12.463836,10,1579.762478
11.730296,13,1580.099528
12.518848,13,1580.441226
11.925455,11,1580.732307
11.655585,25,1581.364009
12.203094,17,1581.806246
-13.661331,41,1582.838571
12.410149,13,1583.357845
-12.616786,15,1583.711902
11.808709,11,1584.000663
11.07393,42,1585.068944
-16.553882,80,1587.108172
12.722232,17,1587.54162
11.893757,12,1587.855752
11.864015,14,1588.214782
-18.36017,409,1598.26873
-13.524841,53,1599.59957
11.891929,13,1599.935051
12.141015,12,1600.264133
-15.404888,109,1602.943212
12.124473,11,1603.237068
12.996145,15,1603.643287
11.425126,32,1604.474628
11.940576,13,1604.814218
12.278977,17,1605.251332
11.851288,26,1605.926802
11.712548,15,1606.298905
12.120037,14,1606.665175
-13.457949,57,1608.117253
10.349461,76,1610.043176
12.459765,12,1610.360944
11.301902,33,1611.207084
11.898753,10,1611.47443
-12.585161,17,1611.913363
12.08367,18,1612.385082
11.764186,44,1613.5344
12.235989,12,1613.867253
-12.424359,13,1614.207909
0.899514,349,1622.890421
11.408137,26,1623.553161
11.390196,28,1624.259824
12.195729,14,1624.636895
11.990537,11,1625.128309
11.688567,13,1625.438686
9.246885,89,1627.654408
12.105829,12,1627.973785
5.3768,166,1632.143648
11.915607,12,1632.457078
11.532763,15,1632.84358
11.811222,15,1633.226108
-15.753394,405,1643.256789
12.187693,19,1643.740567
-12.359172,9,1643.96745
11.519953,36,1644.874583
11.709077,17,1645.315188
12.269032,22,1646.192482
-29.046618,294,1653.444365
11.924724,30,1654.211244
12.069769,10,1654.479171
-12.467075,28,1655.235278
-12.548621,15,1655.62767
10.751987,39,1656.618655
12.074104,18,1657.102126
11.036022,22,1657.85077
9.890341,56,1659.265277
11.89077,15,1659.661485
11.97286,15,1660.051412
9.424754,102,1662.610601
11.042954,34,1663.415514
-13.543992,43,1664.550861
12.186033,18,1665.018294
12.054364,24,1665.628334
-12.372215,9,1665.875164
11.964124,12,1666.194311
7.607468,115,1669.082703
12.015748,12,1669.402226
10.880706,43,1670.49497
11.696015,24,1671.292421
10.421176,74,1673.128212
11.531665,33,1673.967303
9.941569,45,1675.11176
12.015675,20,1675.634797
-12.953695,22,1676.203361
11.688747,16,1676.617179
12.127157,18,1677.086063
12.054737,18,1677.552847
-12.140641,11,1678.025667
12.473068,26,1678.65044
9.334464,85,1680.76668
11.919353,21,1681.328518
12.015377,12,1681.702265
11.778777,9,1681.944118
9.639453,64,1683.548796
11.08303,40,1684.544899
-13.53903,53,1685.886256
11.747215,14,1686.275275
-12.594308,16,1686.652777
11.853404,16,1687.069723
12.282718,11,1687.361547
4.214718,105,1690.208634
10.835631,57,1691.569657
-12.337484,12,1691.885581
11.762225,17,1692.32611
12.136696,12,1692.642925
11.661736,29,1693.391927
11.825719,12,1693.891433
-12.534401,16,1694.266701
-22.736087,223,1699.770234
11.820604,12,1700.263787
11.611788,21,1700.759872
12.081294,13,1701.100352
11.682708,33,1702.008877
-13.110242,31,1702.803559
-12.326073,22,1703.357111
11.525528,17,1703.975812
11.428608,15,1704.319812
11.968258,14,1704.680685
11.526095,22,1705.215652
12.753069,27,1705.976039
11.064366,22,1706.491743
11.924001,23,1707.074816
-13.052923,36,1707.977507
11.648612,13,1708.318206
11.827753,18,1708.958761
11.718511,13,1709.254166
11.841933,22,1709.811258
10.92807,32,1710.638194
11.686858,14,1711.184668
11.863538,11,1711.43206
11.653707,31,1712.215092
10.982201,51,1713.566278
-12.572126,21,1714.253743
11.911506,14,1714.613427
-14.772571,81,1716.640143
-13.156814,399,1726.681542
-12.631742,24,1727.473622
-12.341807,12,1727.745723
-12.541133,18,1728.385049
11.193703,29,1729.248955
9.689955,70,1730.956603
11.827875,15,1731.34077
11.532108,47,1732.56455
11.790675,41,1733.602191
9.285125,97,1735.995822
11.491026,20,1736.504076
-12.358544,11,1736.811651
12.824677,41,1737.866718
-30.960451,297,1745.495988
-12.316217,12,1745.813778
11.83285,11,1746.088805
-20.960579,400,1756.120469
11.245982,30,1756.887313
12.06845,12,1757.211573
-15.182859,78,1759.201261
-13.34243,48,1760.403815
11.683033,31,1761.189819
-13.057865,33,1762.013222
10.40524,39,1762.964353
11.91298,21,1763.730999
12.39457,16,1764.217417
-14.092302,61,1765.773103
-12.969932,26,1766.40408
11.482653,34,1767.279974
12.012552,30,1768.073049
11.642575,27,1768.800927
-14.488815,69,1770.176345
11.80243,16,1770.58887
-12.465442,17,1771.025147
11.914649,14,1771.388287
12.000111,22,1771.943949
11.307776,40,1772.950281
11.82226,24,1773.578892
-12.451955,12,1773.888969
11.940597,12,1774.199095
-12.494851,23,1774.762601
-15.654464,82,1776.792994
11.888418,13,1777.273842
12.708152,16,1777.64348
11.167093,41,1778.6657
12.417528,10,1779.048211
12.208179,14,1779.526188
11.317014,51,1780.791358
1.625323,255,1787.011977
-12.930456,19,1787.499893
10.174229,54,1788.951103
11.982058,11,1789.241883
6.320015,158,1793.116357
12.087617,10,1793.505218
10.169246,52,1794.793185
11.705744,35,1795.670099
-12.456791,12,1795.98607
11.136107,31,1796.759504
12.191185,12,1797.069936
-13.096933,34,1797.917046
-12.276588,8,1798.249904
11.847758,16,1798.656431
11.92305,25,1799.282271
11.801959,14,1799.65176
11.868601,11,1799.946881
12.594649,20,1800.434575
12.003463,11,1800.722038
-14.231827,67,1802.387427
11.203191,35,1803.26386
-12.589698,16,1803.683625
-12.274217,8,1803.897801
11.863725,10,1804.16281
11.752985,11,1804.433209
-12.644553,16,1804.850254
12.058832,14,1805.217408
12.06078,22,1805.780019
8.835651,95,1808.148386
12.238271,11,1808.438973
11.557081,36,1809.339233
12.060488,6,1809.605882
12.4938,23,1810.191562
11.659771,28,1810.90906
11.917498,17,1811.354092
11.966041,12,1811.667652
11.840464,27,1812.353257
11.83191,10,1812.755698
-20.896513,406,1822.791278
11.275308,42,1823.851012
-13.108683,40,1824.894331
11.620891,13,1825.231433
11.729392,23,1825.832505
-14.186744,50,1826.939577
11.524217,18,1827.410709
10.628068,50,1828.667472
11.3381,27,1829.366371
12.486283,24,1829.994053
-12.66197,19,1830.475259
11.986676,14,1830.833972
11.266692,26,1831.634856
-20.722087,248,1837.7235
9.62596,64,1839.329917
-12.412489,13,1839.745274
13.484798,31,1840.520179
12.151759,13,1841.034692
11.733209,14,1841.318291
11.963781,14,1841.660985
11.401548,35,1842.532282
-12.516714,11,1842.99769
12.495167,23,1843.672669
-14.959213,65,1845.27253
12.148977,10,1845.534166
-12.458874,10,1845.825448
-12.655606,11,1846.114655
12.415907,13,1846.450104
11.516979,28,1847.159719
11.884004,14,1847.699656
12.045703,23,1848.240464
11.980656,16,1848.648538
-12.279716,8,1849.123756
11.909188,11,1849.381657
11.808462,9,1849.619903
12.040115,10,1849.881563
-12.679837,48,1851.074627
11.873892,14,1851.437419
10.167879,81,1853.423791
-12.555997,15,1853.848471
11.415508,34,1854.705825
11.209292,31,1855.552702
-13.229834,29,1856.297529
11.75742,16,1856.713957
-12.950457,20,1857.367466
-12.267578,7,1857.573338
11.076186,35,1858.45449
-12.254342,8,1858.668667
7.842496,138,1862.098779
11.655474,29,1862.885101
-13.530675,48,1864.068187
-12.560211,9,1864.307074
12.167737,13,1864.808324
10.986364,27,1865.470987
11.432978,21,1866.20828
11.496819,31,1866.93765
12.146633,13,1867.271457
11.315402,24,1867.879877
11.497269,13,1868.215616
12.010397,36,1869.112807
9.902016,75,1870.935001
10.395366,45,1872.045045
11.861969,21,1872.53551
11.778153,22,1873.107238
11.904376,13,1873.461755
10.624439,41,1874.475773
10.232759,51,1875.726707
12.280101,10,1875.989468
12.019713,12,1876.380395
11.717561,16,1876.807393
11.717322,17,1877.220071
11.932822,17,1877.651747
11.688496,17,1878.094783
11.802322,16,1878.68761
11.289775,53,1879.970111
12.020869,22,1880.533574
-13.680401,63,1882.269022
12.057329,16,1882.637815
11.708263,13,1882.971491
11.965178,15,1883.357998
11.83032,21,1883.897715
-14.072777,84,1885.985318
11.71648,16,1886.398534
11.943363,11,1886.685467
-12.923127,24,1887.288743
11.689011,16,1887.702777
-14.290729,75,1889.567981
-13.060937,36,1890.46188
12.023634,11,1890.747259
12.254548,14,1891.153299
11.464456,23,1891.735424
11.797564,42,1892.779671
12.483069,13,1893.121944
12.340849,11,1893.431209
5.93158,173,1897.802947
10.833965,48,1899.002197
9.457273,80,1900.97045
-17.202493,117,1903.828614
11.206156,40,1904.822542
12.09205,13,1905.16002
11.070748,43,1906.219008
10.238648,71,1907.955806
12.029784,5,1908.157674
12.177573,9,1908.394869
-12.864111,23,1908.951986
-12.508563,9,1909.18996
11.450431,21,1909.719507
-12.666982,22,1910.271902
-13.909392,65,1911.893857
11.663318,22,1912.399133
-12.544657,20,1913.110277
0.168149,21,1913.617267
12.131023,10,1913.888135
12.328107,12,1914.21275
11.901201,21,1914.767172
11.793119,13,1915.109045
11.202359,35,1915.999643
11.807986,12,1916.336039
-12.460807,17,1916.774106
11.955427,31,1917.572335
11.257865,34,1918.426906
11.993848,17,1919.04296
11.723078,31,1919.775171
-12.28584,8,1919.969971
11.872065,23,1920.550475
10.048425,75,1922.42783
12.056231,10,1922.690274
-14.648021,62,1924.234294
11.685429,31,1925.00573
13.190933,43,1926.143293
12.208324,12,1926.453618
11.521134,23,1927.026384
12.016086,27,1927.698462
11.212317,33,1928.563519
-22.070492,400,1938.613281
11.886368,19,1939.16416
11.71347,27,1939.822125
12.172102,9,1940.062122
12.664,13,1940.39921
11.629111,24,1940.978379
11.867824,26,1941.630073
11.764423,16,1942.039796
11.445112,34,1942.893404
12.205715,20,1943.403863
11.339888,19,1943.771449
11.132598,51,1945.057823
11.722031,18,1945.51747
12.077546,10,1945.961399
7.814784,120,1948.885908
-12.411502,14,1949.25348
-13.643092,49,1950.467469
12.218838,22,1951.105661
11.642868,74,1952.946913
11.579712,46,1954.104766
8.192735,95,1956.439724
8.720302,83,1958.479798
-12.457779,15,1958.864846
-13.335408,32,1959.660479
12.35437,29,1960.381339
11.011564,30,1961.125473
11.67666,25,1961.771911
11.430514,54,1963.102573
12.192862,14,1963.464872
12.447809,11,1963.753166
11.522175,18,1964.199118
11.979172,8,1964.533714
12.004976,16,1964.94366
-13.599359,48,1966.136392
11.593652,16,1966.543938
11.804909,11,1966.832398
11.799014,18,1967.36875
11.548111,36,1968.443274
11.662576,12,1968.712648
12.168319,12,1969.022862
11.388469,19,1969.50412
11.940516,15,1969.890077
12.066127,13,1970.266009
-12.203331,8,1970.600185
11.364936,43,1971.670384
12.529246,15,1972.055938
11.33817,24,1972.859362
11.948996,15,1973.205766
-12.332182,8,1973.681278
11.866771,16,1974.087409
11.475923,32,1974.88158
11.472571,37,1976.027857
12.286977,15,1976.555218
-12.439017,8,1976.70733
-17.673577,412,1986.741515
12.295651,8,1987.075655
10.204576,82,1989.108861
-12.202253,11,1989.574511
-12.117694,4,1989.731126
-12.339804,15,1990.110717
11.751005,12,1990.421309
11.804515,19,1990.902418
10.556426,54,1992.412845
12.241228,13,1992.769364
-19.82412,237,1998.571753
12.426736,10,1998.972843
-13.540315,75,2000.988454
7.417291,121,2003.946901
11.850451,12,2004.263786
-12.344076,12,2004.578704
11.777221,12,2004.869516
11.756588,13,2005.183538
11.68055,30,2005.932567
11.041446,29,2006.902789
11.96798,18,2007.516128
10.80501,50,2008.898957
12.010741,13,2009.191793
-12.350729,8,2009.525034
11.330113,27,2010.231298
-13.598296,42,2011.39238
-21.58985,412,2021.421239
11.598964,39,2022.375509
11.96269,13,2022.739768
9.641774,84,2024.791021
11.394125,20,2025.27726
11.852296,20,2025.778641
-12.740353,23,2026.373787
-16.87664,119,2029.298186
-12.323776,9,2029.542921
-12.34429,14,2029.902468
11.730852,14,2030.264631
10.998418,42,2031.307397
11.504592,37,2032.347586
12.258119,13,2032.683501
-11.991939,9,2032.903536
12.151071,18,2033.544325
11.765032,12,2033.818044
-15.914426,129,2036.958644
4.029156,266,2043.538636
11.632566,30,2044.28265
12.205072,13,2044.617588
11.902796,14,2044.978179
-13.005187,44,2046.067019
11.8143,24,2046.66613
6.673404,165,2050.884859
12.32218,12,2051.416883
-15.337083,90,2053.609685
-12.713926,15,2053.995434
11.148268,56,2055.347622
7.817692,118,2058.42605
12.160588,18,2058.897859
11.222564,23,2059.487197
12.144511,12,2059.77897
11.470588,31,2060.7155
11.921897,9,2060.912947
12.119849,9,2061.173135
11.75925,15,2061.556772
11.221551,19,2062.048886
10.126812,51,2063.343546
11.961592,16,2063.957617
11.63205,20,2064.427581
11.929729,15,2064.81317
11.695516,24,2065.417542
9.250899,93,2067.684151
11.856917,25,2068.443588
11.973808,9,2068.870521
-13.878214,52,2070.137674
10.747605,55,2071.502699
12.148038,10,2071.765188
11.641445,17,2072.180149
-12.399847,15,2072.569386
12.504296,23,2073.147466
11.556,20,2073.629067
-22.682156,352,2082.189338
11.534599,20,2082.672977
11.90315,22,2083.249182
11.749297,30,2083.988119
12.441771,13,2084.337512
11.901938,14,2084.693377
11.930785,15,2085.078655
-12.376608,10,2085.340571
7.509756,137,2088.823428
12.482755,19,2089.281344
10.907428,59,2090.730269
-18.67808,413,2100.763391
12.122415,19,2101.244406
11.912428,10,2101.505193
12.131519,7,2101.776093
12.126931,30,2102.525891
10.663051,50,2103.756603
11.253594,27,2104.426774
11.23223,35,2105.301629
11.968295,11,2105.608841
12.00828,11,2105.894821
11.159882,22,2106.447162
11.998918,19,2106.926239
10.612037,49,2108.192085
9.943859,53,2109.77418
11.722857,23,2110.314169
11.610043,19,2110.978376
11.383578,31,2111.714987
11.748231,15,2112.099439
11.599339,19,2112.56066
11.770991,11,2112.849036
10.486698,60,2114.338408
11.703297,15,2114.724002
12.013928,6,2114.988815
12.001468,19,2115.475826
11.709233,26,2116.132606
11.726546,20,2116.625401
12.313321,10,2116.908664
12.007436,20,2117.494081
11.570952,19,2118.157924
8.928503,104,2120.68694
